Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
19/08/2020,25,35,29,81,0,10,6,120,2,0
20/08/2020,25,34,29,75,0,10,6,100,3,90
21/08/2020,26,34,30,72,0,10,8,130,3,90
22/08/2020,26,34,30,71,0,11,7,130,3,0
23/08/2020,24,33,29,76,0,,5,70,2,0
24/08/2020,25,34,30,74,0,,7,100,4,90
25/08/2020,23,35,28,77,0,,5,110,2,90
26/08/2020,23,35,28,78,0,10,6,90,2,90
27/08/2020,22,34,27,80,0,10,6,100,2,90
28/08/2020,24,34,29,76,0,10,7,100,3,90
29/08/2020,25,34,29,78,0,9,5,340,2,0
30/08/2020,25,35,29,80,0,10,5,110,2,90
31/08/2020,24,35,28,74,0,10,6,20,3,90
1/9/2020,24,35,32,64,0,9,7,100,3,90
2/9/2020,24,34,30,77,0,10,5,330,2,0
3/9/2020,25,34,30,76,6,7,5,100,2,0
4/9/2020,24,34,30,75,35,8,6,360,2,0
5/9/2020,26,34,31,73,10,10,6,40,3,45
6/9/2020,24,35,31,70,1,9,7,110,2,0
7/9/2020,25,35,31,73,0,10,5,360,1,0
8/9/2020,25,34,31,64,0,10,5,45,3,90
9/9/2020,25,35,31,70,0,10,6,80,2,90
10/9/2020,25,34,30,75,0,10,5,60,2,0
11/9/2020,26,34,31,69,0,10,4,360,2,0
12/9/2020,24,34,30,72,0,9,6,330,2,0
13/09/2020,26,34,30,70,0,10,5,60,2,315
14/09/2020,25,34,31,68,0,7,7,320,2,0
15/09/2020,25,34,31,66,0,9,5,100,2,0
16/09/2020,25,34,30,62,0,,6,340,3,0
17/09/2020,25,35,30,66,0,,3,70,1,0
18/09/2020,24,35,31,62,0,,6,110,2,0
19/09/2020,26,36,32,62,0,10,8,100,4,90
20/09/2020,28,34,31,70,0,10,6,90,2,0
21/09/2020,27,34,30,78,0,8,6,150,2,0
22/09/2020,25,32,28,84,9,7,6,250,2,0
23/09/2020,24,35,30,79,6,7,4,280,2,0
24/09/2020,26,36,31,72,0,9,5,350,2,0
25/09/2020,25,35,31,73,0,9,6,70,2,0
26/09/2020,25,35,30,72,0,6,8,340,3,0
27/09/2020,25,33,29,78,8,9,5,360,2,0
28/09/2020,25,34,31,71,16,9,6,150,2,90
29/09/2020,25,35,31,68,0,,5,150,2,0
30/09/2020,24,35,31,68,0,,4,140,1,0
1/10/2020,26,35,30,75,0,9,6,360,2,0
2/10/2020,25,35,29,80,4,11,8,350,2,0
3/10/2020,25,35,29,80,22,11,6,130,2,0
4/10/2020,25,34,29,72,0,10,6,160,3,135
5/10/2020,25,34,29,77,0,9,4,120,2,0
6/10/2020,25,33,29,78,0,8,4,140,2,0
7/10/2020,25,33,29,78,0,7,6,340,2,0
8/10/2020,26,34,30,72,0,8,5,110,3,90
9/10/2020,26,33,29,80,0,7,4,80,2,0
10/10/2020,26,33,28,81,0,5,8,70,2,0
11/10/2020,25,32,28,84,0,,6,110,2,0
12/10/2020,25,34,30,77,0,,6,110,2,90
13/10/2020,24,35,30,77,42,6,6,120,2,0
14/10/2020,26,36,29,77,0,9,4,350,2,0
15/10/2020,24,33,28,83,17,9,5,150,2,0
16/10/2020,24,32,28,85,35,7,4,300,1,0
17/10/2020,26,33,29,81,0,5,4,330,1,0
18/10/2020,25,33,29,80,0,4,5,100,2,0
19/10/2020,27,32,29,78,0,5,4,120,2,90
20/10/2020,26,33,30,74,0,4,5,30,2,0
21/10/2020,26,33,28,87,1,8,6,80,2,0
22/10/2020,25,31,28,86,11,0,3,250,1,0
23/10/2020,25,31,28,84,1,6,6,350,2,0
24/10/2020,25,33,30,80,1,8,4,80,2,0
25/10/2020,26,32,29,82,,7,4,360,2,0
26/10/2020,26,32,28,86,,7,4,280,1,0
27/10/2020,25,31,27,88,4,3,6,210,1,0
28/10/2020,24,34,29,81,12,3,6,110,2,90
29/10/2020,25,34,30,79,7,10,5,110,2,0
30/10/2020,28,32,30,77,1,8,4,110,2,0
31/10/2020,26,31,27,88,4,6,5,340,1,0
1/11/2020,24,30,27,88,7,2,5,340,2,0
2/11/2020,25,30,28,87,25,6,5,320,1,0
3/11/2020,25,31,28,86,0,0,3,80,1,0
4/11/2020,24,34,29,79,5,6,6,150,2,0
5/11/2020,24,33,27,,2,6,3,180,1,0
6/11/2020,25,33,29,81,9,4,5,45,2,0
7/11/2020,26,34,30,80,0,8,6,340,2,0
8/11/2020,24,34,30,80,16,11,4,360,2,0
9/11/2020,24,34,29,83,34,9,8,90,3,270
10/11/2020,25,33,29,81,11,9,5,280,2,0
11/11/2020,25,33,29,82,4,11,5,340,3,0
12/11/2020,27,34,31,74,0,9,6,110,3,135
13/11/2020,27,35,31,72,0,9,8,120,3,0
14/11/2020,27,33,30,79,0,8,5,340,2,0
15/11/2020,26,34,30,80,1,9,3,70,1,0
16/11/2020,26,34,32,65,0,,6,120,3,0
17/11/2020,25,34,30,81,16,9,6,130,3,135
18/11/2020,25,35,28,86,9,8,8,90,2,0
19/11/2020,23,35,29,80,15,11,7,360,4,0
20/11/2020,25,32,29,84,1,7,4,360,2,0
21/11/2020,24,32,29,87,20,6,3,330,1,0
22/11/2020,25,32,28,84,0,5,4,350,2,0
23/11/2020,25,31,28,86,0,4,4,320,2,315
24/11/2020,25,32,28,85,,3,8,150,1,0
25/11/2020,24,31,28,86,13,5,5,150,1,0
26/11/2020,24,31,28,84,2,3,4,340,1,0
27/11/2020,26,31,28,82,0,,5,40,2,0
28/11/2020,25,30,28,86,0,0,3,340,1,0
29/11/2020,25,30,26,94,1,5,2,360,0,0
30/11/2020,23,31,27,85,52,2,3,330,1,0
1/12/2020,26,32,28,83,0,5,4,350,1,0
2/12/2020,25,31,28,85,1,6,5,360,2,0
3/12/2020,23,32,28,88,88,4,5,330,1,0
4/12/2020,26,31,28,85,0,4,3,310,2,315
5/12/2020,25,32,28,84,5,2,8,260,4,315
6/12/2020,25,32,26,90,8,6,5,260,2,0
7/12/2020,24,27,25,95,23,1,5,260,2,0
8/12/2020,24,32,28,80,18,1,13,270,6,270
9/12/2020,25,30,28,82,21,5,12,280,4,0
10/12/2020,25,30,27,89,14,2,8,290,4,270
11/12/2020,25,30,28,88,28,2,5,270,2,270
12/12/2020,25,31,28,88,15,2,6,270,2,270
13/12/2020,24,30,27,92,15,5,5,270,2,270
14/12/2020,25,30,27,90,0,1,4,330,1,0
15/12/2020,25,30,27,89,2,1,5,340,2,0
16/12/2020,25,31,27,90,2,0,4,340,1,0
17/12/2020,25,30,27,90,12,5,6,280,2,0
18/12/2020,24,30,26,90,12,1,6,340,1,0
19/12/2020,24,30,27,86,62,4,7,340,2,0
20/12/2020,24,30,28,84,9,8,4,10,2,0
21/12/2020,25,31,28,82,0,,5,350,2,0
22/12/2020,23,30,28,86,0,4,3,360,1,0
23/12/2020,,30,28,86,0,3,4,260,1,0
24/12/2020,25,32,28,83,7,5,4,350,1,0
25/12/2020,25,33,29,81,10,8,3,360,1,0
26/12/2020,25,31,28,85,2,9,4,320,2,0
27/12/2020,26,32,28,85,1,8,5,360,2,0
28/12/2020,25,31,28,86,2,7,5,320,2,0
29/12/2020,26,31,28,90,13,6,4,360,2,0
30/12/2020,25,30,27,88,3,4,4,190,2,0
31/12/2020,25,30,27,87,9,4,5,320,2,0
1/1/2021,26,30,28,85,2,3,4,340,1,0
2/1/2021,25,30,28,84,4,2,3,360,1,0
3/1/2021,25,30,28,85,0,,6,200,2,0
4/1/2021,24,31,28,84,2,6,4,340,1,0
5/1/2021,25,30,27,88,8,6,4,350,2,0
6/1/2021,26,31,28,86,0,3,7,340,3,0
7/1/2021,26,30,27,88,0,5,8,270,3,0
8/1/2021,26,31,27,87,1,2,4,350,1,0
9/1/2021,25,31,27,89,44,1,5,350,1,0
10/1/2021,25,30,28,86,8,4,5,340,2,0
11/1/2021,25,30,28,88,3,3,3,270,1,0
12/1/2021,25,30,28,85,0,1,6,290,2,0
13/01/2021,25,31,27,88,7,4,8,290,2,0
14/01/2021,25,30,27,88,9,6,6,80,2,0
15/01/2021,25,30,27,87,1,1,4,300,2,0
16/01/2021,25,31,27,88,0,1,5,330,1,0
17/01/2021,25,31,27,90,2,1,8,300,2,0
18/01/2021,25,28,26,94,19,7,6,280,2,270
19/01/2021,23,27,25,96,58,1,5,280,2,270
20/01/2021,22,30,28,86,8,0,6,280,3,270
21/01/2021,26,30,27,88,0,3,7,290,2,0
22/01/2021,25,30,27,89,10,5,4,320,1,0
23/01/2021,25,30,26,,11,2,3,350,1,0
24/01/2021,25,29,27,90,0,,9,270,2,0
25/01/2021,24,30,27,86,5,3,4,310,2,0
26/01/2021,25,31,27,87,0,7,4,360,1,0
27/01/2021,24,30,26,91,12,4,4,260,2,270
28/01/2021,24,30,26,90,10,1,4,260,2,0
29/01/2021,25,28,26,94,9,3,5,320,2,315
30/01/2021,24,26,25,93,17,0,5,320,2,315
31/01/2021,23,30,26,96,25,1,7,250,3,270
1/2/2021,24,30,27,90,13,5,9,270,4,270
2/2/2021,25,30,27,90,7,6,7,270,4,270
3/2/2021,24,29,27,90,5,3,10,290,6,270
4/2/2021,24,27,,,71,,5,270,5,270
5/2/2021,24,29,,,29,,5,270,5,270
6/2/2021,24,28,,,174,,5,270,3,270
7/2/2021,25,28,26,94,42,0,5,250,1,0
8/2/2021,24,28,25,96,41,0,6,280,3,270
9/2/2021,24,,27,90,34,0,5,300,3,270
10/2/2021,26,30,27,94,6,7,6,270,2,0
11/2/2021,25,31,27,90,4,2,6,350,2,0
12/2/2021,25,31,28,91,21,5,5,320,2,0
13/02/2021,25,31,27,92,10,6,7,290,3,270
14/02/2021,26,30,27,91,0,4,6,330,2,270
15/02/2021,24,30,27,92,16,2,5,300,1,0
16/02/2021,25,29,27,88,6,6,5,300,2,0
17/02/2021,24,29,27,93,5,4,3,300,1,0
18/02/2021,24,30,27,92,0,5,9,320,4,270
19/02/2021,24,27,25,94,4,5,6,280,3,270
20/02/2021,24,30,26,92,19,0,8,270,2,270
21/02/2021,25,32,27,89,1,3,6,270,3,270
22/02/2021,26,31,27,90,1,6,5,280,2,0
23/02/2021,24,31,26,91,1,3,5,350,2,0
24/02/2021,25,30,27,91,67,4,5,270,2,0
25/02/2021,21,28,25,95,63,1,5,260,2,270
26/02/2021,23,31,26,92,54,0,7,290,2,270
27/02/2021,23,31,28,88,0,7,4,270,1,0
28/02/2021,25,29,27,90,1,7,3,360,1,0
1/3/2021,25,31,28,90,0,2,3,360,1,0
2/3/2021,25,31,28,90,0,,5,270,2,270
3/3/2021,25,31,27,93,0,4,5,340,2,0
4/3/2021,25,31,27,92,0,7,6,360,2,0
5/3/2021,25,31,27,93,5,3,5,270,2,0
6/3/2021,26,31,28,89,0,6,5,310,2,0
7/3/2021,25,31,27,91,0,8,6,280,2,0
8/3/2021,24,30,27,91,13,5,5,330,2,0
9/3/2021,24,30,27,90,8,4,7,290,2,0
10/3/2021,24,29,27,93,2,5,4,270,2,270
11/3/2021,25,31,28,91,0,2,6,270,2,270
12/3/2021,25,31,28,91,0,9,4,320,2,0
13/03/2021,25,31,26,96,2,7,3,340,1,0
14/03/2021,24,31,27,92,20,2,5,340,2,0
15/03/2021,25,30,27,92,4,8,3,270,1,0
16/03/2021,24,30,28,92,3,6,6,270,2,0
17/03/2021,24,32,28,86,0,4,5,340,2,0
18/03/2021,25,32,28,85,0,9,4,360,2,0
19/03/2021,26,31,28,85,2,8,4,320,2,0
20/03/2021,25,31,28,84,0,7,4,360,2,0
21/03/2021,26,31,28,84,0,9,5,20,1,0
22/03/2021,25,31,28,86,19,6,5,340,2,0
23/03/2021,25,31,28,85,0,7,7,340,2,0
24/03/2021,26,31,28,85,0,7,5,360,2,0
25/03/2021,26,30,28,86,0,10,5,200,2,0
26/03/2021,26,32,28,86,7,8,4,350,1,0
27/03/2021,26,32,28,86,0,6,4,350,2,0
28/03/2021,26,32,28,86,0,7,6,360,2,0
29/03/2021,25,32,28,86,19,8,5,330,2,0
30/03/2021,24,31,27,90,14,7,4,330,1,0
31/03/2021,25,32,28,85,4,4,4,340,2,0
1/4/2021,26,31,28,87,20,8,8,360,2,0
2/4/2021,26,31,29,86,0,6,4,320,1,0
3/4/2021,26,32,28,83,0,6,8,280,4,270
4/4/2021,26,31,29,83,0,7,5,340,2,0
5/4/2021,27,31,29,78,0,9,5,280,3,315
6/4/2021,25,32,29,84,3,3,7,300,3,270
7/4/2021,23,30,27,88,8,5,4,280,1,0
8/4/2021,26,31,27,89,1,1,8,330,4,270
9/4/2021,24,32,28,84,9,8,7,260,3,270
10/4/2021,26,31,28,84,0,9,4,320,1,0
11/4/2021,26,33,29,81,0,7,4,330,2,0
12/4/2021,25,32,28,90,17,6,4,360,1,0
13/04/2021,25,31,28,86,3,6,5,340,2,0
14/04/2021,25,31,28,84,0,9,4,170,1,0
15/04/2021,26,32,29,81,5,6,6,20,1,0
16/04/2021,26,32,29,79,0,8,5,340,2,0
17/04/2021,25,32,28,,,,6,300,2,0
18/04/2021,25,31,28,81,2,9,3,350,1,0
19/04/2021,25,33,28,84,15,10,3,270,1,0
20/04/2021,25,33,28,82,13,8,4,340,2,0
21/04/2021,24,34,28,74,0,10,6,110,2,90
22/04/2021,25,34,28,74,0,10,6,350,2,0
23/04/2021,25,32,28,80,0,10,5,340,2,0
24/04/2021,25,33,28,78,0,9,5,100,2,0
25/04/2021,25,33,28,82,30,5,4,60,2,0
26/04/2021,26,33,30,75,0,6,7,80,2,0
27/04/2021,27,34,29,79,0,10,5,110,3,90
28/04/2021,26,30,28,86,6,8,3,60,1,0
29/04/2021,25,32,28,82,0,0,4,360,2,0
30/04/2021,24,33,29,80,0,10,5,350,2,0
1/5/2021,,34,29,,,,5,110,2,90
2/5/2021,27,34,30,80,0,9,5,120,2,0
3/5/2021,27,33,30,76,0,10,5,140,2,0
4/5/2021,26,34,30,76,0,9,4,120,2,0
5/5/2021,27,33,29,82,2,9,6,140,2,0
6/5/2021,25,33,28,82,29,5,4,100,2,0
7/5/2021,26,32,28,86,1,8,4,320,1,0
8/5/2021,26,32,28,86,0,6,5,110,1,0
9/5/2021,24,33,29,75,0,1,6,45,2,0
10/5/2021,24,34,29,73,0,11,6,60,3,90
11/5/2021,27,34,31,73,0,11,5,110,3,90
12/5/2021,27,34,30,75,4,10,6,80,3,135
13/05/2021,26,34,29,77,0,9,5,130,2,0
14/05/2021,26,34,30,75,0,6,7,70,2,90
15/05/2021,27,33,29,81,0,9,5,10,2,0
16/05/2021,26,34,30,78,0,8,6,40,2,0
17/05/2021,26,34,29,80,0,9,5,200,2,90
18/05/2021,25,32,28,84,79,9,3,360,0,0
19/05/2021,26,32,28,84,0,5,6,90,1,0
20/05/2021,26,33,28,88,1,2,8,180,2,0
21/05/2021,23,33,29,84,41,7,4,90,1,0
22/05/2021,27,34,29,80,0,9,4,300,2,0
23/05/2021,26,34,28,85,0,6,4,360,1,0
24/05/2021,23,33,29,82,0,7,5,80,2,90
25/05/2021,22,32,28,80,0,7,3,20,1,0
26/05/2021,25,33,29,78,0,4,6,120,3,0
27/05/2021,26,33,30,72,0,9,6,110,2,0
28/05/2021,26,33,30,74,0,10,5,150,2,135
29/05/2021,25,33,28,86,0,,6,350,3,90
30/05/2021,25,33,28,86,48,7,6,320,1,0
31/05/2021,27,33,29,76,0,8,4,270,1,0
1/6/2021,26,32,29,80,0,9,6,340,2,0
2/6/2021,27,33,29,81,1,9,6,100,2,0
3/6/2021,28,33,30,77,0,7,5,130,2,0
4/6/2021,27,34,30,73,0,8,6,130,2,0
5/6/2021,27,34,30,73,0,10,5,110,2,0
6/6/2021,27,33,30,73,,10,6,20,2,0
7/6/2021,26,32,29,77,0,9,4,330,2,0
8/6/2021,26,33,29,75,0,0,4,350,1,0
9/6/2021,25,33,28,78,0,10,6,40,2,0
10/6/2021,25,33,29,77,4,7,5,40,2,90
11/6/2021,25,33,28,79,14,9,5,45,2,0
12/6/2021,26,33,29,76,0,9,6,90,2,90
13/06/2021,27,33,30,68,0,9,6,130,3,90
14/06/2021,26,32,28,73,0,10,5,120,2,135
15/06/2021,27,32,29,78,0,3,5,350,2,0
16/06/2021,26,33,27,,0,4,4,140,2,0
17/06/2021,25,28,27,83,,0,4,350,1,0
18/06/2021,25,33,28,77,0,2,5,360,2,0
19/06/2021,24,33,27,88,1,8,4,20,1,0
20/06/2021,24,32,27,84,13,1,4,350,2,0
21/06/2021,24,31,27,84,27,7,5,60,1,0
22/06/2021,24,33,28,79,1,7,5,70,2,0
23/06/2021,25,32,28,82,9,8,6,120,2,90
24/06/2021,25,29,26,87,5,6,3,290,1,0
25/06/2021,24,32,28,79,43,1,4,120,2,0
26/06/2021,26,33,29,78,0,7,4,130,2,0
27/06/2021,26,33,29,82,0,7,4,120,2,0
28/06/2021,26,31,27,84,0,10,6,90,2,0
29/06/2021,24,33,28,76,18,2,6,60,2,0
30/06/2021,25,33,29,76,0,9,4,80,2,0
1/7/2021,25,33,29,75,0,7,6,100,2,0
2/7/2021,24,32,28,75,0,7,3,120,2,0
3/7/2021,25,33,28,70,0,9,5,360,2,0
4/7/2021,24,34,29,72,0,7,4,50,1,0
5/7/2021,25,34,29,70,0,9,5,140,2,135
6/7/2021,23,33,29,54,0,10,6,120,3,135
7/7/2021,22,33,28,63,0,11,5,360,2,0
8/7/2021,24,34,28,74,0,10,6,350,2,0
9/7/2021,25,33,29,76,0,9,4,150,2,135
10/7/2021,27,34,30,72,0,6,5,90,3,90
11/7/2021,27,33,30,69,0,9,7,80,4,90
12/7/2021,24,33,28,70,0,10,7,110,3,90
13/07/2021,23,35,28,63,0,9,5,110,2,0
14/07/2021,25,33,29,66,0,10,5,100,1,0
15/07/2021,24,33,29,65,0,4,5,150,2,0
16/07/2021,23,32,27,69,0,10,5,100,2,0
17/07/2021,22,33,27,74,0,5,4,100,1,0
18/07/2021,25,35,28,77,0,8,6,110,2,90
19/07/2021,25,34,29,78,9,9,8,340,2,0
20/07/2021,27,34,30,72,0,10,8,110,3,0
21/07/2021,27,33,29,70,0,11,4,270,2,0
22/07/2021,26,33,29,77,0,9,4,160,2,0
23/07/2021,27,34,29,71,,4,5,140,2,0
24/07/2021,24,34,28,77,5,7,6,350,2,0
25/07/2021,23,35,29,58,0,10,6,120,2,0
26/07/2021,23,33,28,67,0,11,5,100,2,0
27/07/2021,21,34,28,62,0,11,5,90,2,0
28/07/2021,20,34,28,62,0,11,5,110,1,0
29/07/2021,22,35,28,72,,10,4,130,2,0
30/07/2021,24,33,28,74,0,10,4,350,2,0
31/07/2021,24,32,28,78,0,10,5,360,2,0
1/8/2021,24,34,28,77,1,8,4,100,2,0
2/8/2021,25,33,28,80,0,8,4,340,2,0
3/8/2021,24,33,28,82,6,8,3,310,1,0
4/8/2021,25,34,29,76,0,7,6,110,2,90
5/8/2021,26,34,29,71,0,8,6,80,2,90
6/8/2021,26,34,29,66,0,10,4,350,2,0
7/8/2021,25,33,30,72,0,10,5,80,2,90
8/8/2021,26,34,29,74,0,9,7,90,4,90
9/8/2021,27,35,29,76,0,9,6,130,3,90
10/8/2021,26,34,29,73,0,10,4,100,2,0
11/8/2021,25,34,29,63,0,9,5,120,2,0
12/8/2021,24,35,28,75,0,11,4,270,2,0
13/08/2021,25,33,28,76,0,7,4,10,2,270
14/08/2021,24,34,28,80,22,9,6,100,2,90
15/08/2021,25,34,29,73,0,9,6,130,3,0
16/08/2021,25,34,29,77,0,11,7,90,3,90
17/08/2021,25,34,29,70,0,10,4,120,2,0
18/08/2021,25,33,28,75,0,10,4,350,1,0
19/08/2021,26,32,28,83,0,11,5,360,1,0
20/08/2021,24,34,28,73,15,5,5,110,2,90
21/08/2021,26,33,29,72,0,9,4,320,2,0
22/08/2021,24,33,27,82,0,6,5,320,2,315
23/08/2021,25,35,29,78,0,10,6,110,2,0
24/08/2021,25,34,29,70,0,10,6,130,2,0
25/08/2021,23,34,28,72,0,10,4,80,2,0
26/08/2021,23,34,28,74,0,9,4,330,2,0
27/08/2021,23,34,28,70,0,10,6,340,2,0
28/08/2021,24,34,29,73,0,10,8,170,2,0
29/08/2021,25,35,29,76,17,10,6,110,3,90
30/08/2021,25,34,29,77,0,9,6,340,2,0
31/08/2021,26,35,30,73,0,7,5,45,2,90
1/9/2021,25,34,29,77,0,8,4,340,2,0
2/9/2021,25,35,29,69,0,11,7,130,3,0
3/9/2021,19,33,29,71,0,9,3,130,1,0
4/9/2021,24,33,29,71,0,7,6,340,2,0
5/9/2021,26,32,28,78,0,10,4,10,1,0
6/9/2021,26,34,29,75,0,1,8,360,3,0
7/9/2021,27,34,30,74,0,10,5,50,3,270
8/9/2021,25,35,29,82,14,10,8,130,2,0
9/9/2021,23,34,28,70,3,9,5,280,2,270
10/9/2021,23,34,29,80,0,10,6,360,2,0
11/9/2021,26,32,28,84,0,9,6,340,2,0
12/9/2021,25,33,29,79,9,4,5,50,3,135
13/09/2021,26,33,30,74,0,6,8,110,3,90
14/09/2021,28,32,28,82,0,8,5,110,2,0
15/09/2021,24,34,28,78,15,3,7,70,2,0
16/09/2021,25,33,28,78,0,10,4,340,2,0
17/09/2021,24,35,28,80,11,10,8,90,2,0
18/09/2021,25,36,30,69,0,10,6,80,2,0
19/09/2021,25,35,30,70,0,11,7,150,3,0
20/09/2021,24,33,29,72,0,10,5,300,3,315
21/09/2021,25,34,28,78,24,10,4,50,2,0
22/09/2021,23,33,29,70,7,6,9,90,3,135
23/09/2021,27,34,30,67,0,6,6,130,3,135
24/09/2021,26,34,30,71,0,8,4,130,2,0
25/09/2021,26,34,29,73,0,,6,360,3,0
26/09/2021,24,32,27,83,69,9,6,70,2,0
27/09/2021,25,33,28,80,11,6,4,90,2,0
28/09/2021,25,34,29,81,36,8,3,280,1,0
29/09/2021,25,35,29,69,0,9,6,100,2,270
30/09/2021,25,35,30,68,0,10,7,120,3,0
1/10/2021,27,34,30,73,0,11,5,310,2,270
2/10/2021,25,33,29,73,0,7,4,330,2,0
3/10/2021,25,33,29,74,0,7,4,340,2,0
4/10/2021,26,33,29,74,0,9,5,180,2,0
5/10/2021,25,33,29,77,0,6,4,350,2,0
6/10/2021,25,33,29,70,0,0,4,330,1,0
7/10/2021,24,34,28,73,0,7,5,350,1,0
8/10/2021,25,33,28,79,0,9,4,350,2,0
9/10/2021,24,33,29,75,2,9,5,350,2,0
10/10/2021,25,36,29,75,0,10,4,360,2,0
11/10/2021,26,34,30,74,0,11,5,350,2,0
12/10/2021,25,36,29,71,0,9,6,110,3,90
13/10/2021,25,33,30,71,0,11,6,250,2,0
14/10/2021,26,35,30,69,0,10,3,45,1,0
15/10/2021,26,35,30,76,0,7,6,90,2,0
16/10/2021,26,35,31,72,0,8,4,130,2,270
17/10/2021,26,34,30,77,5,6,5,330,2,0
18/10/2021,25,33,28,83,8,9,5,130,2,0
19/10/2021,25,32,29,81,0,3,4,310,2,0
20/10/2021,26,33,30,80,0,7,5,330,2,0
21/10/2021,26,33,29,82,10,10,5,350,2,0
22/10/2021,25,33,28,86,15,10,4,340,1,0
23/10/2021,25,35,29,78,12,9,4,140,2,0
24/10/2021,26,32,29,81,9,7,5,90,2,0
25/10/2021,26,33,30,80,0,0,5,280,2,0
26/10/2021,23,35,29,76,34,10,4,360,2,0
27/10/2021,26,34,29,78,0,9,6,30,3,135
28/10/2021,26,34,30,75,2,8,6,350,3,0
29/10/2021,26,32,29,84,3,7,6,250,1,0
30/10/2021,26,32,28,84,8,5,4,250,2,0
31/10/2021,26,33,29,84,9,6,6,330,2,0
1/11/2021,25,32,28,82,32,7,5,350,2,0
2/11/2021,25,32,28,85,3,6,3,360,2,0
3/11/2021,25,32,28,82,3,5,6,310,2,0
4/11/2021,26,33,28,85,0,9,5,260,2,0
5/11/2021,23,31,28,84,111,8,4,340,2,0
6/11/2021,26,32,30,78,0,5,5,10,2,0
7/11/2021,26,32,29,81,4,8,5,340,2,0
8/11/2021,24,32,29,83,2,8,5,360,1,0
9/11/2021,27,32,29,82,0,5,5,340,2,0
10/11/2021,25,31,27,89,9,4,3,360,1,0
11/11/2021,25,31,28,85,42,6,4,260,1,0
12/11/2021,26,31,27,87,1,1,3,330,1,0
13/11/2021,24,31,28,85,31,1,5,320,2,0
14/11/2021,25,31,28,84,19,8,4,150,1,0
15/11/2021,25,29,26,92,0,3,4,250,1,0
16/11/2021,24,31,27,86,53,0,4,200,2,0
17/11/2021,24,32,28,80,1,2,5,360,2,0
18/11/2021,25,32,28,81,4,5,5,320,2,0
19/11/2021,26,32,28,83,0,8,5,360,2,270
20/11/2021,25,30,27,88,3,6,4,110,1,0
21/11/2021,26,31,28,84,0,0,5,340,2,0
22/11/2021,25,30,28,86,1,4,5,310,3,270
23/11/2021,25,31,28,86,4,4,5,350,2,0
24/11/2021,25,31,28,84,4,4,4,280,1,0
25/11/2021,26,31,28,87,0,2,5,340,2,0
26/11/2021,25,31,27,86,1,4,6,360,1,0
27/11/2021,24,31,27,86,16,3,5,360,2,0
28/11/2021,25,28,27,90,2,4,3,330,1,0
29/11/2021,25,31,28,82,0,0,7,45,3,0
30/11/2021,25,31,28,80,5,7,5,45,2,0
1/12/2021,24,31,29,74,2,8,5,360,2,0
2/12/2021,25,32,30,76,0,7,5,310,1,0
3/12/2021,26,31,29,82,3,6,4,350,1,0
4/12/2021,25,31,28,85,1,1,5,320,2,0
5/12/2021,25,30,28,82,3,2,6,290,2,270
6/12/2021,24,30,28,87,4,0,5,300,2,0
7/12/2021,25,31,29,79,6,0,6,310,3,270
8/12/2021,26,32,29,77,1,3,8,300,4,270
9/12/2021,26,32,29,79,0,6,7,280,2,0
10/12/2021,26,31,28,82,0,5,6,300,2,0
11/12/2021,25,31,28,82,4,2,5,290,2,0
12/12/2021,25,32,30,79,1,2,5,340,2,0
13/12/2021,26,32,30,79,0,7,4,350,2,0
14/12/2021,26,32,29,80,,8,5,220,2,0
15/12/2021,26,31,28,88,1,6,5,360,2,0
16/12/2021,24,32,29,80,13,5,4,330,2,0
17/12/2021,25,32,30,80,4,4,4,350,2,0
18/12/2021,27,32,29,84,3,8,4,330,2,0
19/12/2021,25,32,30,77,3,3,5,360,2,0
20/12/2021,26,31,28,84,1,8,6,340,2,0
21/12/2021,26,29,27,86,6,2,3,120,1,0
22/12/2021,23,31,29,78,3,0,4,330,2,0
23/12/2021,26,32,29,81,0,9,5,360,2,0
24/12/2021,24,31,29,81,22,6,4,350,2,0
25/12/2021,26,31,28,83,0,7,4,360,2,0
26/12/2021,25,32,28,85,11,3,5,330,2,0
27/12/2021,25,31,27,86,6,6,11,250,2,0
28/12/2021,24,31,29,78,57,3,7,320,2,270
29/12/2021,25,31,29,80,8,5,5,330,2,0
30/12/2021,25,31,29,82,0,6,5,360,1,0
31/12/2021,25,31,28,84,12,3,5,340,1,0
1/1/2022,23,31,28,80,69,6,5,350,2,0
2/1/2022,25,31,28,84,0,6,5,350,2,0
3/1/2022,25,31,28,83,0,7,4,330,1,0
4/1/2022,24,32,28,78,0,6,4,340,2,0
5/1/2022,25,31,28,79,0,7,4,360,2,0
6/1/2022,26,31,27,84,2,7,4,360,2,0
7/1/2022,23,31,27,86,59,5,5,350,2,0
8/1/2022,25,31,28,83,0,6,5,360,2,0
9/1/2022,26,30,28,87,1,7,4,290,2,0
10/1/2022,25,31,27,87,4,0,5,320,2,0
11/1/2022,25,31,27,88,1,7,8,300,3,270
12/1/2022,24,30,26,88,24,5,6,270,3,270
13/01/2022,25,31,26,86,0,0,10,330,3,270
14/01/2022,25,30,27,83,16,3,8,330,4,270
15/01/2022,25,29,27,84,0,1,6,250,4,270
16/01/2022,26,29,27,89,11,1,6,270,2,0
17/01/2022,25,32,28,83,1,0,6,350,2,0
18/01/2022,23,31,27,86,61,6,8,300,4,270
